cluster	genes
chrN00176:clu_23709_+	ENSFALG00000012863
chrN00176:clu_23710_+	ENSFALG00000026904
chrN00176:clu_23711_+	ENSFALG00000026904
chrN00176:clu_23712_+	NA
chrN00176:clu_23713_+	ENSFALG00000012983
chrN00177:clu_23715_-	ENSFALG00000009248
chrN00177:clu_23717_-	ENSFALG00000009248
chrN00177:clu_23718_-	ENSFALG00000009248
chrN00177:clu_23719_-	ENSFALG00000009248
chrN00177:clu_23720_-	ENSFALG00000009260
chrN00177:clu_23722_-	ENSFALG00000009308
chrN00177:clu_23723_-	ENSFALG00000009308
chrN00177:clu_23725_-	ENSFALG00000009308
chrN00177:clu_23729_-	ENSFALG00000009324
chrN00177:clu_23730_-	ENSFALG00000023461
chrN00177:clu_23731_-	ENSFALG00000023461
chrN00177:clu_23732_-	ENSFALG00000009329
chrN00177:clu_23733_-	ENSFALG00000009329
chrN00177:clu_23735_-	ENSFALG00000009329
chrN00177:clu_23738_-	NA
chrN00177:clu_23739_-	ENSFALG00000024189
chrN00177:clu_23741_+	NA
chrN00177:clu_23742_+	NA
chrN00177:clu_23743_+	ENSFALG00000026810
chrN00177:clu_23744_+	ENSFALG00000026810
chrN00177:clu_23746_+	ENSFALG00000009233
chrN00177:clu_23751_+	ENSFALG00000009271
chrN00177:clu_23752_+	NA
chrN00177:clu_23754_+	ENSFALG00000009360
chrN00177:clu_23755_+	ENSFALG00000009360
chrN00178:clu_23759_+	NA
chrN00178:clu_23760_+	ENSFALG00000023404,ENSFALG00000001640
chrN00178:clu_23762_+	ENSFALG00000001640
chrN00178:clu_23764_+	ENSFALG00000001640
chrN00178:clu_23768_+	ENSFALG00000001682
chrN00178:clu_23777_-	ENSFALG00000001621
chrN00178:clu_23778_-	ENSFALG00000001621
chrN00178:clu_23779_-	ENSFALG00000001625
chrN00178:clu_23780_-	ENSFALG00000001625
chrN00179:clu_23790_+	ENSFALG00000023714
chrN00179:clu_23791_+	NA
chrN00179:clu_23792_+	NA
chrN00179:clu_23793_-	ENSFALG00000021708
chrN00179:clu_23794_-	NA
chrN00179:clu_23795_-	ENSFALG00000000530
chrN00179:clu_23796_-	ENSFALG00000000530
chrN00179:clu_23797_-	NA
chrN00179:clu_23798_-	NA
chrN00180:clu_28529_-	ENSFALG00000011096
chrN00181:clu_23804_-	ENSFALG00000000459
chrN00181:clu_23805_-	NA
chrN00181:clu_23807_-	ENSFALG00000000461
chrN00181:clu_23809_-	ENSFALG00000000461
chrN00181:clu_23810_-	ENSFALG00000000461
chrN00181:clu_23811_-	ENSFALG00000000461
chrN00181:clu_23815_+	ENSFALG00000026080
chrN00181:clu_23816_+	ENSFALG00000026080
chrN00181:clu_23817_+	ENSFALG00000026080
chrN00181:clu_23818_+	ENSFALG00000024115
chrN00181:clu_23819_+	ENSFALG00000024115
chrN00181:clu_23821_+	NA
chrN00181:clu_23822_+	NA
chrN00181:clu_23823_+	ENSFALG00000025643
chrN00181:clu_23825_+	ENSFALG00000000466
chrN00181:clu_23827_+	ENSFALG00000000478
chrN00181:clu_23831_+	ENSFALG00000000479
chrN00181:clu_23832_+	ENSFALG00000000479
chrN00182:clu_23833_+	ENSFALG00000003061
chrN00182:clu_23834_+	ENSFALG00000003061
chrN00182:clu_23835_+	ENSFALG00000015337
chrN00182:clu_23836_+	ENSFALG00000015337
chrN00182:clu_23837_+	ENSFALG00000003184
chrN00182:clu_23838_+	ENSFALG00000003184
chrN00182:clu_23839_+	ENSFALG00000003184
chrN00182:clu_23841_+	NA
chrN00182:clu_23842_-	ENSFALG00000003136
chrN00182:clu_23843_-	ENSFALG00000003136
chrN00182:clu_23844_-	ENSFALG00000003136
chrN00182:clu_23845_-	ENSFALG00000003136
chrN00182:clu_23846_-	ENSFALG00000003136
chrN00182:clu_23847_-	ENSFALG00000003136
chrN00182:clu_23848_-	ENSFALG00000003136
chrN00182:clu_23852_-	ENSFALG00000003154
chrN00182:clu_23855_-	NA
chrN00182:clu_23856_-	NA
chrN00182:clu_23857_-	ENSFALG00000003223
chrN00182:clu_23859_-	ENSFALG00000003223
chrN00182:clu_23860_-	ENSFALG00000003278
chrN00183:clu_23868_-	ENSFALG00000001291
chrN00183:clu_23870_-	ENSFALG00000001291
chrN00183:clu_23880_-	ENSFALG00000001366
chrN00183:clu_23881_-	ENSFALG00000001374
chrN00183:clu_23882_-	ENSFALG00000001374
chrN00183:clu_23883_-	NA
chrN00183:clu_23884_-	ENSFALG00000001395
chrN00183:clu_23886_+	ENSFALG00000001317
chrN00183:clu_23896_+	ENSFALG00000001347
chrN00183:clu_23897_+	ENSFALG00000001347
chrN00183:clu_23898_+	ENSFALG00000001347
chrN00184:clu_23905_+	NA
chrN00184:clu_23907_+	ENSFALG00000023723
chrN00184:clu_23909_+	NA
chrN00184:clu_23910_+	ENSFALG00000003874
chrN00184:clu_23913_+	ENSFALG00000028430
chrN00184:clu_23916_+	NA
chrN00184:clu_23917_+	NA
chrN00184:clu_23918_+	NA
chrN00184:clu_23919_+	ENSFALG00000003933
chrN00184:clu_23921_+	ENSFALG00000003942
chrN00184:clu_23922_+	NA
chrN00184:clu_23923_+	NA
chrN00184:clu_23924_-	ENSFALG00000025986
chrN00184:clu_23925_-	ENSFALG00000025986
chrN00184:clu_23926_-	ENSFALG00000025986
chrN00184:clu_23927_-	ENSFALG00000003867
chrN00184:clu_23928_-	NA
chrN00184:clu_23929_-	NA
chrN00184:clu_23930_-	ENSFALG00000018362
chrN00184:clu_23931_-	NA
chrN00184:clu_23932_-	ENSFALG00000003887
chrN00184:clu_23933_-	ENSFALG00000003887
chrN00184:clu_23934_-	ENSFALG00000003887
chrN00184:clu_23935_-	ENSFALG00000003887
chrN00184:clu_23939_-	ENSFALG00000003955
chrN00184:clu_23945_-	NA
chrN00184:clu_23946_-	ENSFALG00000003966
chrN00184:clu_23947_-	NA
chrN00185:clu_23950_+	ENSFALG00000012258
chrN00185:clu_23951_+	ENSFALG00000012258
chrN00185:clu_23954_+	NA
chrN00185:clu_23955_+	NA
chrN00185:clu_23956_-	ENSFALG00000025954
chrN00185:clu_23957_-	NA
chrN00185:clu_23959_-	ENSFALG00000012335
chrN00185:clu_23960_-	ENSFALG00000012335
chrN00185:clu_23961_-	NA
chrN00186:clu_23963_+	NA
chrN00186:clu_23964_+	NA
chrN00186:clu_23966_+	NA
chrN00186:clu_23971_-	NA
chrN00186:clu_23972_-	NA
chrN00186:clu_23973_-	NA
chrN00186:clu_23974_-	NA
chrN00187:clu_23975_+	ENSFALG00000011409
chrN00187:clu_23979_+	ENSFALG00000011533
chrN00187:clu_23981_+	ENSFALG00000024069
chrN00187:clu_23982_+	ENSFALG00000024069
chrN00187:clu_23983_+	ENSFALG00000024069
chrN00187:clu_23984_+	ENSFALG00000024069
chrN00187:clu_23985_+	ENSFALG00000025880
chrN00187:clu_23986_+	ENSFALG00000011640
chrN00187:clu_23992_+	NA
chrN00187:clu_23993_+	ENSFALG00000011870
chrN00187:clu_23994_+	ENSFALG00000011870
chrN00187:clu_23999_+	NA
chrN00187:clu_24000_+	NA
chrN00187:clu_24001_+	NA
chrN00187:clu_24002_+	NA
chrN00187:clu_24003_+	ENSFALG00000011964
chrN00187:clu_24004_+	ENSFALG00000011964
chrN00187:clu_24005_+	NA
chrN00187:clu_24006_+	ENSFALG00000011992
chrN00187:clu_24011_+	ENSFALG00000011992
chrN00187:clu_24012_+	ENSFALG00000012010
chrN00187:clu_24013_+	NA
chrN00187:clu_24014_+	ENSFALG00000012025
chrN00187:clu_24015_+	ENSFALG00000012025
chrN00187:clu_24016_+	NA
chrN00187:clu_24020_-	ENSFALG00000011460
chrN00187:clu_24025_-	ENSFALG00000011460
chrN00187:clu_24027_-	ENSFALG00000011585
chrN00187:clu_24028_-	ENSFALG00000011585
chrN00187:clu_24031_-	ENSFALG00000011633
chrN00187:clu_24032_-	ENSFALG00000011633
chrN00187:clu_24037_-	NA
chrN00187:clu_24038_-	NA
chrN00187:clu_24039_-	NA
chrN00187:clu_24041_-	ENSFALG00000011720
chrN00187:clu_24042_-	ENSFALG00000011720
chrN00187:clu_24043_-	ENSFALG00000023088
chrN00187:clu_24046_-	ENSFALG00000011816
chrN00187:clu_24051_-	ENSFALG00000011975
chrN00187:clu_24053_-	ENSFALG00000011989
chrN00187:clu_24054_-	ENSFALG00000011989
chrN00187:clu_24055_-	ENSFALG00000011989
chrN00187:clu_24056_-	ENSFALG00000011989
chrN00187:clu_24057_-	ENSFALG00000011989
chrN00187:clu_24058_-	NA
chrN00188:clu_24059_+	ENSFALG00000009203
chrN00188:clu_24060_+	ENSFALG00000009203
chrN00188:clu_24062_+	NA
chrN00188:clu_24064_+	ENSFALG00000009386
chrN00188:clu_24065_+	NA
chrN00188:clu_24066_+	NA
chrN00188:clu_24067_+	ENSFALG00000009487
chrN00188:clu_24068_+	ENSFALG00000009487
chrN00188:clu_24069_+	ENSFALG00000009487
chrN00188:clu_24070_+	NA
chrN00188:clu_24071_+	NA
chrN00188:clu_24072_+	NA
chrN00188:clu_24073_+	NA
chrN00188:clu_24077_+	NA
chrN00188:clu_24078_+	NA
chrN00188:clu_24079_+	ENSFALG00000009520
chrN00188:clu_24080_+	NA
chrN00188:clu_24084_-	ENSFALG00000009225
chrN00188:clu_24085_-	ENSFALG00000009348
chrN00188:clu_24086_-	ENSFALG00000009348
chrN00188:clu_24087_-	ENSFALG00000009425
chrN00188:clu_24088_-	ENSFALG00000009425
chrN00188:clu_24089_-	NA
chrN00188:clu_24090_-	NA
chrN00188:clu_24091_-	ENSFALG00000009534
chrN00188:clu_24094_-	ENSFALG00000009542
chrN00189:clu_24095_+	ENSFALG00000009298
chrN00189:clu_24096_+	ENSFALG00000009298
chrN00189:clu_24097_+	ENSFALG00000009303
chrN00189:clu_24100_+	ENSFALG00000028925
chrN00189:clu_24101_+	ENSFALG00000028925
chrN00189:clu_24102_+	ENSFALG00000028925
chrN00189:clu_24103_+	ENSFALG00000028925
chrN00189:clu_24110_+	ENSFALG00000009400
chrN00189:clu_24111_+	ENSFALG00000009400
chrN00189:clu_24112_+	ENSFALG00000009429
chrN00189:clu_24113_+	ENSFALG00000009429
chrN00189:clu_24114_+	ENSFALG00000009429
chrN00189:clu_24115_+	ENSFALG00000009429
chrN00189:clu_24118_+	ENSFALG00000009510
chrN00189:clu_24122_+	ENSFALG00000009548
chrN00189:clu_24123_+	ENSFALG00000009548
chrN00189:clu_24124_+	NA
chrN00189:clu_24126_+	NA
chrN00189:clu_24127_+	NA
chrN00189:clu_24128_-	ENSFALG00000025721
chrN00189:clu_24129_-	ENSFALG00000025721
chrN00189:clu_24130_-	ENSFALG00000009327
chrN00189:clu_24131_-	ENSFALG00000009327
chrN00189:clu_24132_-	ENSFALG00000009327
chrN00189:clu_24133_-	ENSFALG00000009359
chrN00189:clu_24134_-	ENSFALG00000009359
chrN00189:clu_24135_-	ENSFALG00000009359
chrN00189:clu_24136_-	NA
chrN00189:clu_24137_-	NA
chrN00189:clu_24139_-	ENSFALG00000009516
chrN00189:clu_24140_-	ENSFALG00000009516
chrN00189:clu_24141_-	NA
chrN00189:clu_24142_-	NA
chrN00189:clu_24143_-	NA
chrN00189:clu_24149_-	ENSFALG00000009528
chrN00189:clu_24151_-	ENSFALG00000009547
chrN00189:clu_24152_-	ENSFALG00000009566
chrN00189:clu_24156_-	ENSFALG00000026112
chrN00190:clu_24158_-	ENSFALG00000008108
chrN00190:clu_24161_-	ENSFALG00000008170
chrN00190:clu_24164_-	NA
chrN00190:clu_24165_-	NA
chrN00190:clu_24166_-	NA
chrN00190:clu_24167_-	NA
chrN00190:clu_24172_-	ENSFALG00000008362
chrN00190:clu_24173_-	ENSFALG00000027266,ENSFALG00000008362
chrN00190:clu_24174_-	ENSFALG00000025618
chrN00190:clu_24177_-	ENSFALG00000008452
chrN00190:clu_24178_-	ENSFALG00000008452
chrN00190:clu_24179_-	ENSFALG00000008452
chrN00190:clu_24180_-	ENSFALG00000008452
chrN00190:clu_24182_-	ENSFALG00000023804
chrN00190:clu_24185_-	NA
chrN00190:clu_24186_-	NA
chrN00190:clu_24187_-	NA
chrN00190:clu_24188_-	ENSFALG00000024362
chrN00190:clu_24189_-	NA
chrN00190:clu_24191_-	ENSFALG00000008503
chrN00190:clu_24192_-	ENSFALG00000008503
chrN00190:clu_24193_-	NA
chrN00190:clu_24196_+	ENSFALG00000008147
chrN00190:clu_24197_+	NA
chrN00190:clu_24198_+	NA
chrN00190:clu_24199_+	ENSFALG00000008147
chrN00190:clu_24200_+	ENSFALG00000008151
chrN00190:clu_24201_+	ENSFALG00000024736
chrN00190:clu_24202_+	NA
chrN00190:clu_24203_+	NA
chrN00190:clu_24207_+	NA
chrN00190:clu_24208_+	NA
chrN00190:clu_24210_+	ENSFALG00000027235
chrN00190:clu_24212_+	ENSFALG00000027235
chrN00190:clu_24213_+	NA
chrN00190:clu_24214_+	NA
chrN00190:clu_24215_+	NA
chrN00190:clu_24216_+	ENSFALG00000008341
chrN00190:clu_24217_+	ENSFALG00000008341
chrN00190:clu_24218_+	NA
chrN00190:clu_24219_+	ENSFALG00000028915
chrN00190:clu_24220_+	ENSFALG00000028915
chrN00190:clu_24221_+	ENSFALG00000028915
chrN00190:clu_24222_+	ENSFALG00000008414
chrN00190:clu_24225_+	ENSFALG00000026171
chrN00190:clu_24226_+	NA
chrN00190:clu_24227_+	NA
chrN00190:clu_24228_+	NA
chrN00190:clu_24231_+	NA
chrN00190:clu_24233_+	ENSFALG00000008504
chrN00190:clu_24234_+	ENSFALG00000008504,ENSFALG00000008506
chrN00190:clu_24235_+	NA
chrN00190:clu_24238_+	ENSFALG00000008537
chrN00191:clu_24240_-	ENSFALG00000026408
chrN00191:clu_24241_-	ENSFALG00000010891
chrN00191:clu_24242_-	ENSFALG00000010891
chrN00191:clu_24243_-	ENSFALG00000010901
chrN00191:clu_24245_-	ENSFALG00000025856
chrN00191:clu_24247_-	ENSFALG00000011034
chrN00191:clu_24249_-	ENSFALG00000011034
chrN00191:clu_24250_-	ENSFALG00000011092
chrN00191:clu_24251_-	ENSFALG00000011092
chrN00191:clu_24252_-	ENSFALG00000011172
chrN00191:clu_24253_-	NA
chrN00191:clu_24254_-	ENSFALG00000011247
chrN00191:clu_24255_-	ENSFALG00000011247
chrN00191:clu_24256_-	ENSFALG00000011247
chrN00191:clu_24257_-	ENSFALG00000011247
chrN00191:clu_24258_-	ENSFALG00000011247
chrN00191:clu_24259_-	ENSFALG00000011261
chrN00191:clu_24260_-	ENSFALG00000011261
chrN00191:clu_24262_-	ENSFALG00000011353
chrN00191:clu_24264_-	ENSFALG00000011604
chrN00191:clu_24265_-	ENSFALG00000011604
chrN00191:clu_24267_-	NA
chrN00191:clu_24268_-	NA
chrN00191:clu_24269_-	ENSFALG00000011788
chrN00191:clu_24270_-	ENSFALG00000011806
chrN00191:clu_24274_-	NA
chrN00191:clu_24275_-	NA
chrN00191:clu_24277_-	NA
chrN00191:clu_24278_-	NA
chrN00191:clu_24279_-	NA
chrN00191:clu_24282_-	ENSFALG00000023293
chrN00191:clu_24284_-	ENSFALG00000012015
chrN00191:clu_24285_-	ENSFALG00000012067
chrN00191:clu_24286_-	ENSFALG00000012091
chrN00191:clu_24287_-	NA
chrN00191:clu_24288_-	ENSFALG00000012107
chrN00191:clu_24289_-	ENSFALG00000028475
chrN00191:clu_24290_-	NA
chrN00191:clu_24291_-	NA
chrN00191:clu_24292_-	ENSFALG00000012189
chrN00191:clu_24293_-	ENSFALG00000012189
chrN00191:clu_24296_-	ENSFALG00000012227
chrN00191:clu_24297_-	ENSFALG00000012239
chrN00191:clu_24298_-	ENSFALG00000012239
chrN00191:clu_24299_-	ENSFALG00000012347
chrN00191:clu_24305_+	NA
chrN00191:clu_24306_+	NA
chrN00191:clu_24307_+	ENSFALG00000022914
chrN00191:clu_24308_+	NA
chrN00191:clu_24309_+	NA
chrN00191:clu_24310_+	NA
chrN00191:clu_24311_+	NA
chrN00191:clu_24313_+	NA
chrN00191:clu_24314_+	ENSFALG00000011422
chrN00191:clu_24315_+	ENSFALG00000011422
chrN00191:clu_24318_+	ENSFALG00000011422
chrN00191:clu_24320_+	NA
chrN00191:clu_24323_+	ENSFALG00000011465
chrN00191:clu_24324_+	ENSFALG00000025796
chrN00191:clu_24325_+	ENSFALG00000025796
chrN00191:clu_24326_+	ENSFALG00000025796
chrN00191:clu_24327_+	ENSFALG00000025796
chrN00191:clu_24328_+	ENSFALG00000026568
chrN00191:clu_24329_+	ENSFALG00000026568
chrN00191:clu_24331_+	ENSFALG00000011677
chrN00191:clu_24333_+	ENSFALG00000011693
chrN00191:clu_24334_+	ENSFALG00000011693
chrN00191:clu_24335_+	ENSFALG00000011705
chrN00191:clu_24337_+	ENSFALG00000011719
chrN00191:clu_24338_+	ENSFALG00000011750
chrN00191:clu_24339_+	ENSFALG00000011750
chrN00191:clu_24340_+	ENSFALG00000011750
chrN00191:clu_24341_+	ENSFALG00000011750
chrN00191:clu_24342_+	ENSFALG00000011750
chrN00191:clu_24344_+	NA
chrN00191:clu_24345_+	ENSFALG00000011981
chrN00191:clu_24347_+	ENSFALG00000011996
chrN00191:clu_24348_+	ENSFALG00000012043
chrN00191:clu_24349_+	ENSFALG00000012043
chrN00191:clu_24350_+	ENSFALG00000012043
chrN00191:clu_24351_+	ENSFALG00000012150
chrN00191:clu_24352_+	ENSFALG00000012150
chrN00191:clu_24353_+	ENSFALG00000012165
chrN00191:clu_24354_+	ENSFALG00000012256
chrN00191:clu_24355_+	ENSFALG00000012256
chrN00191:clu_24356_+	NA
chrN00192:clu_24357_-	ENSFALG00000009371
chrN00192:clu_24358_-	ENSFALG00000009380
chrN00192:clu_24359_-	ENSFALG00000009523
chrN00192:clu_24363_-	ENSFALG00000009561
chrN00192:clu_24364_-	NA
chrN00192:clu_24369_-	ENSFALG00000009693
chrN00192:clu_24371_-	ENSFALG00000009693
chrN00192:clu_24373_-	ENSFALG00000009715
chrN00192:clu_24375_-	ENSFALG00000009715
chrN00192:clu_24376_-	ENSFALG00000009721
chrN00192:clu_24377_-	ENSFALG00000009721
chrN00192:clu_24378_-	ENSFALG00000009721
chrN00192:clu_24379_-	ENSFALG00000009743
chrN00192:clu_24381_-	ENSFALG00000009743
chrN00192:clu_24382_+	ENSFALG00000009375
chrN00192:clu_24383_+	ENSFALG00000009409
chrN00192:clu_24384_+	ENSFALG00000009409
chrN00192:clu_24385_+	ENSFALG00000009409
chrN00192:clu_24386_+	ENSFALG00000009409
chrN00192:clu_24387_+	ENSFALG00000009409
chrN00192:clu_24388_+	ENSFALG00000009409
chrN00192:clu_24389_+	ENSFALG00000009409
chrN00192:clu_24390_+	ENSFALG00000009409
chrN00192:clu_24394_+	ENSFALG00000025629
chrN00192:clu_24395_+	ENSFALG00000009512
chrN00192:clu_24398_+	ENSFALG00000009512
chrN00192:clu_24400_+	ENSFALG00000026877
chrN00192:clu_24402_+	ENSFALG00000009669
chrN00192:clu_24406_+	ENSFALG00000009730
chrN00192:clu_24407_+	ENSFALG00000009730
chrN00192:clu_24408_+	ENSFALG00000009730
chrN00193:clu_24409_-	ENSFALG00000007312
chrN00193:clu_24410_-	ENSFALG00000007312
chrN00193:clu_24412_-	NA
chrN00193:clu_24414_-	NA
chrN00193:clu_24416_+	NA
chrN00194:clu_24419_-	ENSFALG00000000966
chrN00194:clu_24420_-	ENSFALG00000000966
chrN00194:clu_24422_-	ENSFALG00000001008
chrN00194:clu_24423_-	ENSFALG00000001008
chrN00194:clu_24426_-	NA
chrN00194:clu_24429_+	ENSFALG00000025168
chrN00194:clu_24431_+	NA
chrN00194:clu_24434_+	NA
chrN00194:clu_24435_+	ENSFALG00000001025
chrN00194:clu_24436_+	ENSFALG00000001025
chrN00194:clu_24437_+	ENSFALG00000001025
chrN00194:clu_24438_+	ENSFALG00000001025
chrN00195:clu_24439_-	NA
chrN00195:clu_24440_-	NA
chrN00195:clu_24441_-	NA
chrN00195:clu_24442_-	ENSFALG00000008931
chrN00195:clu_24443_-	ENSFALG00000008931
chrN00195:clu_24444_-	ENSFALG00000008931
chrN00195:clu_24450_-	ENSFALG00000009004
chrN00195:clu_24451_-	ENSFALG00000009004
chrN00195:clu_24452_-	ENSFALG00000009004
chrN00195:clu_24453_-	ENSFALG00000009004
chrN00195:clu_24454_-	ENSFALG00000009004
chrN00195:clu_24455_-	ENSFALG00000009004
chrN00195:clu_24456_-	ENSFALG00000009033
chrN00195:clu_24458_-	ENSFALG00000009033
chrN00195:clu_24459_-	ENSFALG00000009049
chrN00195:clu_24460_-	ENSFALG00000009049
chrN00195:clu_24463_-	NA
chrN00195:clu_24464_-	ENSFALG00000024002
chrN00195:clu_24465_-	NA
chrN00195:clu_24469_+	ENSFALG00000008923
chrN00195:clu_24470_+	ENSFALG00000008923
chrN00195:clu_24476_+	ENSFALG00000008927
chrN00195:clu_24477_+	ENSFALG00000008938
chrN00195:clu_24481_+	ENSFALG00000008970
chrN00195:clu_24485_+	ENSFALG00000008986
chrN00195:clu_24489_+	NA
chrN00195:clu_24490_+	ENSFALG00000009009
chrN00195:clu_24491_+	ENSFALG00000024307
chrN00195:clu_24496_+	ENSFALG00000025125
chrN00195:clu_24497_+	NA
chrN00195:clu_24498_+	ENSFALG00000009060
chrN00195:clu_24499_+	ENSFALG00000009066
chrN00195:clu_24501_+	ENSFALG00000009066
chrN00195:clu_24502_+	ENSFALG00000009066
chrN00195:clu_24503_+	ENSFALG00000009066
chrN00196:clu_24504_+	ENSFALG00000005245
chrN00196:clu_24505_+	ENSFALG00000005245,ENSFALG00000005287
chrN00196:clu_24509_+	ENSFALG00000005386
chrN00196:clu_24511_+	NA
chrN00196:clu_24513_+	ENSFALG00000005472
chrN00196:clu_24515_+	ENSFALG00000005506
chrN00196:clu_24516_+	NA
chrN00196:clu_24517_+	ENSFALG00000023035
chrN00196:clu_24518_+	NA
chrN00196:clu_24519_+	ENSFALG00000005760
chrN00196:clu_24520_+	ENSFALG00000005773
chrN00196:clu_24525_+	ENSFALG00000005844
chrN00196:clu_24526_+	ENSFALG00000005885
chrN00196:clu_24527_+	ENSFALG00000005885
chrN00196:clu_24528_+	ENSFALG00000005885
chrN00196:clu_24529_+	ENSFALG00000005885
chrN00196:clu_24530_+	ENSFALG00000005894
chrN00196:clu_24531_+	ENSFALG00000023831
chrN00196:clu_24539_-	ENSFALG00000019137
chrN00196:clu_24540_-	NA
chrN00196:clu_24541_-	ENSFALG00000005426,ENSFALG00000005409
chrN00196:clu_24542_-	ENSFALG00000005426
chrN00196:clu_24543_-	ENSFALG00000005457
chrN00196:clu_24544_-	ENSFALG00000005528
chrN00196:clu_24545_-	ENSFALG00000005528
chrN00196:clu_24546_-	ENSFALG00000005528
chrN00196:clu_24547_-	ENSFALG00000005528
chrN00196:clu_24548_-	ENSFALG00000005528
chrN00196:clu_24552_-	ENSFALG00000005680
chrN00196:clu_24555_-	ENSFALG00000005680
chrN00196:clu_24556_-	ENSFALG00000005693
chrN00196:clu_24558_-	NA
chrN00196:clu_24559_-	ENSFALG00000005856
chrN00196:clu_24561_-	ENSFALG00000026063
chrN00196:clu_24562_-	ENSFALG00000026063
chrN00196:clu_24566_-	ENSFALG00000005952
chrN00196:clu_24569_-	ENSFALG00000005991
chrN00196:clu_24570_-	ENSFALG00000005991
chrN00197:clu_24575_+	ENSFALG00000000934
chrN00197:clu_24576_+	ENSFALG00000000934
chrN00197:clu_24577_+	ENSFALG00000000934
chrN00197:clu_24578_+	ENSFALG00000000934
chrN00197:clu_24580_+	ENSFALG00000000956
chrN00197:clu_24581_+	ENSFALG00000000956
chrN00197:clu_24582_+	ENSFALG00000000956
chrN00197:clu_24583_+	ENSFALG00000000972
chrN00197:clu_24585_+	ENSFALG00000000972
chrN00197:clu_24586_+	ENSFALG00000000972
chrN00197:clu_24591_+	ENSFALG00000000997
chrN00197:clu_24592_+	ENSFALG00000000997
chrN00197:clu_24597_+	ENSFALG00000000997
chrN00197:clu_24600_+	ENSFALG00000001056
chrN00197:clu_24601_+	NA
chrN00197:clu_24602_+	NA
chrN00197:clu_24603_+	NA
chrN00197:clu_24604_+	NA
chrN00197:clu_24605_+	NA
chrN00197:clu_24606_+	NA
chrN00197:clu_24607_-	NA
chrN00197:clu_24613_-	ENSFALG00000000952
chrN00197:clu_24614_-	ENSFALG00000000952
chrN00197:clu_24615_-	NA
chrN00197:clu_24616_-	ENSFALG00000000960
chrN00197:clu_24617_-	ENSFALG00000000960
chrN00197:clu_24618_-	ENSFALG00000000960
chrN00197:clu_24619_-	ENSFALG00000000960
chrN00197:clu_24626_-	NA
chrN00197:clu_24627_-	NA
chrN00197:clu_24628_-	NA
chrN00197:clu_24629_-	ENSFALG00000027987
chrN00197:clu_24630_-	NA
chrN00197:clu_24631_-	ENSFALG00000001072
chrN00197:clu_24632_-	ENSFALG00000001072
chrN00197:clu_24633_-	NA
chrN00197:clu_24634_-	NA
chrN00198:clu_24639_-	ENSFALG00000002884
chrN00198:clu_24640_-	ENSFALG00000002894
chrN00198:clu_24644_-	ENSFALG00000002900
chrN00198:clu_24646_-	ENSFALG00000002900
chrN00198:clu_24648_-	ENSFALG00000002900
chrN00198:clu_24653_-	ENSFALG00000002924
chrN00198:clu_24656_+	NA
chrN00198:clu_24657_+	NA
chrN00198:clu_24658_+	NA
chrN00198:clu_24659_+	NA
chrN00198:clu_24660_+	ENSFALG00000002956
chrN00198:clu_24661_+	NA
chrN00198:clu_24662_+	NA
chrN00199:clu_24663_-	NA
chrN00199:clu_24664_-	NA
chrN00199:clu_24665_-	ENSFALG00000012235
chrN00199:clu_24667_-	ENSFALG00000012296
chrN00199:clu_24668_-	ENSFALG00000012296
chrN00199:clu_24669_-	ENSFALG00000012322
chrN00199:clu_24670_-	ENSFALG00000012322
chrN00199:clu_24671_-	ENSFALG00000012349
chrN00199:clu_24675_+	ENSFALG00000012208
chrN00199:clu_24678_+	ENSFALG00000012226
chrN00199:clu_24679_+	ENSFALG00000012226
chrN00199:clu_24680_+	ENSFALG00000012226
chrN00199:clu_24681_+	ENSFALG00000012226
chrN00199:clu_24684_+	NA
chrN00199:clu_24685_+	NA
chrN00199:clu_24686_+	ENSFALG00000012345
chrN00199:clu_24687_+	ENSFALG00000012364
chrN00199:clu_24688_+	ENSFALG00000012364
chrN00199:clu_24691_+	ENSFALG00000012364
chrN00200:clu_24692_-	ENSFALG00000002052
chrN00200:clu_24693_-	ENSFALG00000028291
chrN00200:clu_24694_-	ENSFALG00000028291
chrN00200:clu_24695_-	NA
chrN00200:clu_24696_-	ENSFALG00000002094
chrN00200:clu_24697_-	ENSFALG00000002094
chrN00200:clu_24698_-	ENSFALG00000002111
chrN00200:clu_24699_+	ENSFALG00000002056
chrN00200:clu_24700_+	ENSFALG00000002057
chrN00200:clu_24707_+	ENSFALG00000002079
chrN00200:clu_24708_+	ENSFALG00000002079
chrN00200:clu_24709_+	ENSFALG00000002079
chrN00200:clu_24710_+	ENSFALG00000002079
chrN00201:clu_24712_+	ENSFALG00000024790
chrN00201:clu_24713_+	ENSFALG00000024790
chrN00201:clu_24714_+	NA
chrN00201:clu_24715_+	ENSFALG00000004735
chrN00201:clu_24716_+	NA
chrN00201:clu_24717_+	ENSFALG00000004758
chrN00201:clu_24719_+	NA
chrN00201:clu_24720_+	NA
chrN00201:clu_24723_+	ENSFALG00000004837
chrN00201:clu_24724_+	ENSFALG00000004837
chrN00201:clu_24725_+	NA
chrN00201:clu_24727_-	ENSFALG00000004749
chrN00201:clu_24728_-	ENSFALG00000025648
chrN00201:clu_24729_-	ENSFALG00000004768
chrN00201:clu_24730_-	NA
chrN00201:clu_24731_-	ENSFALG00000024735
chrN00202:clu_24733_+	NA
